Code.essai;Date;Observateurs;Scribe;Stade.phenologique;Maladie;Organe;Placette;Bloc;X.;Valeur
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;16;6
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;17;10
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;18;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;19;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;20;6
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;21;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;22;8
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;23;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;24;6
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;25;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;26;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;27;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;28;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;29;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;30;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;31;7
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;32;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;33;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;34;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;35;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;36;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;37;8
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;38;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;39;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;40;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;41;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;42;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;43;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;44;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;45;6
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;46;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;47;6
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;48;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;49;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;50;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;51;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;52;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;53;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;54;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;55;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;56;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;57;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;58;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;59;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;60;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;61;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;62;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;63;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;64;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;65;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;66;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;67;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;68;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;69;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;70;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;71;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;72;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;73;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;74;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;75;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;76;8
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;77;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;78;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;79;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;80;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;81;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;82;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;83;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;84;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;85;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;86;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;87;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;88;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;89;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;90;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;91;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;92;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;93;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;94;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;95;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;96;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;97;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;98;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;99;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D10;D;100;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;1;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;2;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;3;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;4;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;5;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;6;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;7;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;8;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;9;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;10;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;11;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;12;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;13;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;14;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;15;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;16;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;17;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;18;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;19;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;20;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;21;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;22;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;23;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;24;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;25;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;26;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;27;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;28;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;29;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;30;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;31;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;32;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;33;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;34;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;35;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;36;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;37;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;38;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;39;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;40;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;41;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;42;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;43;10
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;44;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;45;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;46;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;47;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;48;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;49;10
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;50;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;51;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;52;6
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;53;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;54;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;55;8
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;56;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;57;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;58;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;59;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;60;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;61;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;62;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;63;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;64;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;65;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;66;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;67;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;68;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;69;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;70;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;71;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;72;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;73;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;74;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;75;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;76;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;77;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;78;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;79;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;80;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;81;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;82;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;83;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;84;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;85;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;86;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;87;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;88;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;89;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;90;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;91;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;92;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;93;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;94;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;95;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;96;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;97;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;98;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;99;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A1;A;100;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;1;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;2;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;3;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;4;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;5;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;6;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;7;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;8;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;9;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;10;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;11;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;12;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;13;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;14;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;15;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;16;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;17;8
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;18;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;19;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;20;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;21;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;22;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;23;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;24;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;25;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;26;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;27;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;28;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;29;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;30;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;31;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;32;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;33;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;34;11
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;35;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;36;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;37;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;38;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;39;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;40;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;41;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;42;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;43;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;44;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;45;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;46;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;47;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;48;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;49;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;50;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;51;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;52;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;53;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;54;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;55;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;56;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;57;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;58;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;59;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;60;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;61;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;62;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;63;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;64;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;65;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;66;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;67;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;68;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;69;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;70;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;71;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;72;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;73;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;74;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;75;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;76;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;77;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;78;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;79;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;80;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;81;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;82;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;83;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;84;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;85;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;86;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;87;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;88;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;89;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;90;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;91;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;92;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;93;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;94;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;95;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;96;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;97;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;98;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;99;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B1;B;100;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;1;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;2;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;3;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;4;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;5;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;6;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;7;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;8;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;9;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;10;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;11;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;12;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;13;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;14;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;15;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;16;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;17;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;18;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;19;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;20;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;21;6
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;22;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;23;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;24;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;25;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;26;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;27;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;28;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;29;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;30;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C1;C;31;16
